"product_id";"subcategory_id";"description";"source";"is_final";"is_verified";"language_id"
"05352";"0500";"Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat and skin, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05356";"0500";"Chicken, broiler, rotisserie, BBQ, skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05357";"0500";"Chicken, broiler, rotisserie, BBQ, back, meat and skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05358";"0500";"Chicken, broiler, rotisserie, BBQ, breast, meat and skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05359";"0500";"Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05361";"0500";"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05362";"0500";"Chicken, broiler, rotisserie, BBQ, wing, meat and skin";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05363";"0500";"Ruffed Grouse, breast meat, skinless, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05621";"0500";"Emu, ground, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05622";"0500";"Emu, ground, cooked, pan-broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05623";"0500";"Emu, fan fillet, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05624";"0500";"Emu, fan fillet, cooked, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05625";"0500";"Emu, flat fillet, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05626";"0500";"Emu, full rump, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05627";"0500";"Emu, full rump, cooked, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05628";"0500";"Emu, inside drum, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05629";"0500";"Emu, inside drums, cooked, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05630";"0500";"Emu, outside drum, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05631";"0500";"Emu, oyster, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05632";"0500";"Emu, top loin, cooked, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05641";"0500";"Ostrich, ground, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05642";"0500";"Ostrich, ground, cooked, pan-broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05643";"0500";"Ostrich, fan, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05644";"0500";"Ostrich, inside leg, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05645";"0500";"Ostrich, inside leg, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05646";"0500";"Ostrich, inside strip, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05647";"0500";"Ostrich, inside strip, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05648";"0500";"Ostrich, outside leg, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05649";"0500";"Ostrich, outside strip, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05650";"0500";"Ostrich, outside strip, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05651";"0500";"Ostrich, oyster, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05652";"0500";"Ostrich, oyster, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05653";"0500";"Ostrich, round, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05654";"0500";"Ostrich, tenderloin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05655";"0500";"Ostrich, tip trimmed, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05656";"0500";"Ostrich, tip trimmed, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05657";"0500";"Ostrich, top loin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05658";"0500";"Ostrich, top loin, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05661";"0500";"Chicken, liver, all classes, cooked, pan-fried";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05662";"0500";"Turkey, ground, fat free, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05663";"0500";"Turkey, ground, fat free, pan-broiled crumbles";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05664";"0500";"Turkey, ground, fat free, patties, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05665";"0500";"Turkey, ground, 93% lean, 7% fat, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05666";"0500";"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05667";"0500";"Turkey, ground, 93% lean, 7% fat, patties, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05668";"0500";"Turkey, ground, 85% lean, 15% fat, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05669";"0500";"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05670";"0500";"Turkey, ground, 85% lean, 15% fat, patties, broiled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05671";"0500";"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05672";"0500";"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05673";"0500";"Chicken, skin (drumsticks and thighs), cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05674";"0500";"Chicken, skin (drumsticks and thighs), raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05675";"0500";"Chicken, skin (drumsticks and thighs), cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05676";"0500";"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05677";"0500";"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05678";"0500";"Chicken, dark meat, drumstick, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05679";"0500";"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05680";"0500";"Chicken, dark meat, drumstick, meat only, with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05681";"0500";"Chicken, dark meat, thigh, meat only, with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05682";"0500";"Chicken, dark meat, thigh, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05683";"0500";"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05684";"0500";"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05685";"0500";"Chicken, skin (drumsticks and thighs), with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05686";"0500";"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05687";"0500";"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05688";"0500";"Chicken, dark meat, drumstick, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05689";"0500";"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05690";"0500";"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05691";"0500";"Chicken, dark meat, thigh, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05692";"0500";"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05693";"0500";"Chicken, broiler, rotisserie, BBQ, back meat only";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05694";"0500";"Turkey, dark meat from whole, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05695";"0500";"Turkey, dark meat, meat only, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05696";"0500";"Turkey from whole, light meat, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05697";"0500";"Turkey from whole, light meat, meat only, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05698";"0500";"Turkey, skin from whole (light and dark), with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05699";"0500";"Turkey, skin from whole, (light and dark), with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05700";"0500";"Turkey, dark meat from whole, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05701";"0500";"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05702";"0500";"Turkey from whole, light meat, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05703";"0500";"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05704";"0500";"Turkey, whole, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05705";"0500";"Turkey, whole, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05706";"0500";"Turkey, whole, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05707";"0500";"Turkey, whole, meat and skin, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05708";"0500";"Turkey, retail parts, breast, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05709";"0500";"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05710";"0500";"Turkey, retail parts, breast, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05711";"0500";"Turkey, retail parts, breast, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05712";"0500";"Turkey, retail parts, wing, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05713";"0500";"Turkey, retail parts, wing, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05714";"0500";"Turkey, skin, from retail parts, from dark meat, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05715";"0500";"Turkey, skin, from retail parts, from dark meat, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05716";"0500";"Turkey, retail parts, drumstick, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05717";"0500";"Turkey, retail parts, thigh, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05718";"0500";"Turkey, breast, from whole bird, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05719";"0500";"Turkey, back, from whole bird, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05720";"0500";"Turkey, back, from whole bird, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05721";"0500";"Turkey, breast, from whole bird, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05722";"0500";"Turkey, retail parts, thigh, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05723";"0500";"Turkey, retail parts, drumstick, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05724";"0500";"Turkey, drumstick, from whole bird, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05725";"0500";"Turkey, drumstick, from whole bird, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05726";"0500";"Turkey, thigh, from whole bird, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05727";"0500";"Turkey, retail parts, breast, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05728";"0500";"Turkey, thigh, from whole bird, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05729";"0500";"Turkey, wing, from whole bird, meat only, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05730";"0500";"Turkey, wing, from whole bird, meat only, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05732";"0500";"Turkey, retail parts, breast, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05733";"0500";"Turkey, retail parts, breast, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05734";"0500";"Turkey, retail parts, wing, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05735";"0500";"Turkey, retail parts, wing, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05736";"0500";"Turkey, retail parts, drumstick, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05737";"0500";"Turkey, retail parts, drumstick, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05738";"0500";"Turkey, drumstick, from whole bird, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05739";"0500";"Turkey, drumstick, from whole bird, meat only, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05740";"0500";"Turkey, thigh, from whole bird, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05741";"0500";"Turkey, thigh, from whole bird, meat only, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05742";"0500";"Turkey, retail parts, thigh, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05743";"0500";"Turkey, retail parts, thigh, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05744";"0500";"Turkey, back, from whole bird, meat and skin, with added solution, raw";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05745";"0500";"Turkey, back, from whole bird, meat and skin, with added solution, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05746";"0500";"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05747";"0500";"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05748";"0500";"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised";"http://www.ars.usda.gov/nutrientdata";0;0;1
"05749";"0500";"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06001";"0600";"Soup, cream of asparagus, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06002";"0600";"Soup, black bean, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06004";"0600";"Soup, bean with pork, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06006";"0600";"Soup, bean with frankfurters, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06007";"0600";"Soup, bean with ham, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06008";"0600";"Soup, beef broth or bouillon canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06009";"0600";"Soup, beef noodle, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06010";"0600";"Soup, cream of celery, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06011";"0600";"Soup, cheese, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06013";"0600";"Soup, chicken broth, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06015";"0600";"Soup, chicken, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06016";"0600";"Soup, cream of chicken, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06017";"0600";"Soup, chicken gumbo, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06018";"0600";"Soup, chunky chicken noodle, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06019";"0600";"Soup, chicken noodle, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06022";"0600";"Soup, chicken rice, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06023";"0600";"Soup, chicken with rice, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06024";"0600";"Soup, chicken and vegetable, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06025";"0600";"Soup, chicken vegetable, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06026";"0600";"Soup, chili beef, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06027";"0600";"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06028";"0600";"Soup, clam chowder, manhattan, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06030";"0600";"Soup, clam chowder, new england, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06032";"0600";"Soup, beef broth bouillon and consomme, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06037";"0600";"Soup, lentil with ham, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06039";"0600";"Soup, minestrone, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06040";"0600";"Soup, minestrone, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06042";"0600";"Soup, mushroom barley, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06043";"0600";"Soup, cream of mushroom, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06044";"0600";"Soup, mushroom with beef stock, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06045";"0600";"Soup, onion, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06046";"0600";"Soup, cream of onion, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06048";"0600";"Soup, oyster stew, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06049";"0600";"Soup, pea, green, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06050";"0600";"Soup, pea, split with ham, canned, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06051";"0600";"Soup, pea, split with ham, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06053";"0600";"Soup, cream of potato, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06056";"0600";"Soup, cream of shrimp, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06061";"0600";"Soup, tomato beef with noodle, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06062";"0600";"CAMPBELL'S, Chicken Noodle Soup, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06063";"0600";"Soup, tomato rice, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06064";"0600";"Soup, turkey, chunky, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06067";"0600";"Soup, chunky vegetable, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06068";"0600";"Soup, vegetarian vegetable, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06070";"0600";"Soup, chunky beef, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06071";"0600";"Soup, vegetable beef, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06072";"0600";"Soup, vegetable with beef broth, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06075";"0600";"Soup, beef broth or bouillon, powder, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06076";"0600";"Soup, beef broth, cubed, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06080";"0600";"Soup, chicken broth or bouillon, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06081";"0600";"Soup, chicken broth cubes, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06094";"0600";"Soup, onion, dry, mix";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06101";"0600";"Soup, cream of vegetable, dry, powder";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06112";"0600";"Sauce, teriyaki, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06114";"0600";"Gravy, au jus, canned";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06115";"0600";"Gravy, au jus, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06116";"0600";"Gravy, beef, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06118";"0600";"Gravy, brown, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06119";"0600";"Gravy, chicken, canned or bottled, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06120";"0600";"Gravy, chicken, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06121";"0600";"Gravy, mushroom, canned";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06122";"0600";"Gravy, mushroom, dry, powder";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06123";"0600";"Gravy, onion, dry, mix";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06124";"0600";"Gravy, pork, dry, powder";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06125";"0600";"Gravy, turkey, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06126";"0600";"Gravy, turkey, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06127";"0600";"Gravy, unspecified type, dry";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06128";"0600";"Soup, chicken noodle, dry, mix";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06142";"0600";"Sauce, sofrito, prepared from recipe";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06147";"0600";"Soup, beef mushroom, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06149";"0600";"Soup, chicken mushroom, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06150";"0600";"Sauce, barbecue";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06151";"0600";"Sauce, plum, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06152";"0600";"Sauce, pizza, canned, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06158";"0600";"Soup, tomato bisque, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06159";"0600";"Soup, tomato, canned, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06164";"0600";"Sauce, salsa, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06166";"0600";"Sauce, homemade, white, medium";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06167";"0600";"Sauce, homemade, white, thick";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06168";"0600";"Sauce, ready-to-serve, pepper or hot";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06169";"0600";"Sauce, ready-to-serve, pepper, TABASCO";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06170";"0600";"Soup, stock, beef, home-prepared";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06172";"0600";"Soup, stock, chicken, home-prepared";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06174";"0600";"Soup, stock, fish, home-prepared";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06175";"0600";"Sauce, hoisin, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06176";"0600";"Sauce, oyster, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06177";"0600";"Soup, minestrone, canned, reduced sodium, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06179";"0600";"Sauce, fish, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06180";"0600";"Soup, shark fin, restaurant-prepared";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06182";"0600";"Soup, cream of mushroom, canned, condensed, reduced sodium";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06183";"0600";"Soup, chicken broth, less/reduced sodium, ready to serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06188";"0600";"Soup, beef broth, less/reduced sodium, ready to serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06189";"0600";"Sauce, teriyaki, ready-to-serve, reduced sodium";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06190";"0600";"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06192";"0600";"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06193";"0600";"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06194";"0600";"Soup, chicken broth, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06201";"0600";"Soup, cream of asparagus, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06208";"0600";"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06210";"0600";"Soup, cream of celery, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06211";"0600";"Soup, cheese, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06216";"0600";"Soup, cream of chicken, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06217";"0600";"Soup, vegetable, canned, low sodium, condensed";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06230";"0600";"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06243";"0600";"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06246";"0600";"Soup, cream of onion, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06248";"0600";"Soup, oyster stew, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06249";"0600";"Soup, pea, green, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06253";"0600";"Soup, cream of potato, canned, prepared with equal volume milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06256";"0600";"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06264";"0600";"Sauce, white, thin, prepared-from-recipe, with butter";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06285";"0600";"Sauce, sweet and sour, prepared-from-recipe";"http://www.ars.usda.gov/nutrientdata";0;0;1
"06307";"0600";"Sauce, barbecue, KRAFT, original";"http://www.ars.usda.gov/nutrientdata";0;0;1
